"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client3CPUUsage.csv",,,,"Date:","27 Dec 2020 05:53:53 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
27-12 06:00:00,1.0,0.0,0.0,0.498,0.0,98.507,0.0,0.0,0.995,0.0,24576.0,0.0,5.0,555814912.0,16908288.0,398241792.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:00,0.498,0.0,98.507,0.0,0.0,0.995,555814912.0,16908288.0,398241792.0,71000064.0,0.0,0.040,0.050
27-12 06:00:01,0.0,0.0,0.0,0.510,0.510,98.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:01,0.0,0.510,99.490,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:02,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,66.0,66.0,27-12 06:00:02,0.0,0.503,99.497,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:03,0.0,0.0,0.0,1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:03,1.0,0.500,98.500,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:04,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:04,0.505,0.0,99.495,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:05,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:05,0.0,0.503,99.497,0.0,0.0,0.0,555806720.0,16908288.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:06,0.0,0.0,1.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,208.0,274.0,27-12 06:00:06,1.005,0.0,98.995,0.0,0.0,0.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:07,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,126.0,60.0,27-12 06:00:07,0.508,0.0,99.492,0.0,0.0,0.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:08,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,2430.0,72848.0,27-12 06:00:08,0.498,0.498,99.005,0.0,0.0,0.0,555798528.0,16916480.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 06:00:09,0.0,0.0,0.0,0.0,0.505,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555765760.0,16916480.0,398249984.0,71032832.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:09,0.0,0.505,99.495,0.0,0.0,0.0,555765760.0,16916480.0,398249984.0,71032832.0,0.0,0.040,0.050
27-12 06:00:10,0.0,0.0,0.0,0.0,0.0,99.490,0.0,0.0,0.510,0.0,12288.0,0.0,1.0,555765760.0,16916480.0,398249984.0,71032832.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 06:00:10,0.503,0.503,98.492,0.0,0.0,0.503,555765760.0,16916480.0,398249984.0,71032832.0,0.0,0.040,0.050
27-12 06:00:11,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.0,0.0,0.040,0.050,0.0,60.0,27-12 06:00:11,0.0,0.503,99.497,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.040,0.050
27-12 06:00:12,0.0,0.0,0.0,0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.0,0.080,0.060,0.050,60.0,0.0,27-12 06:00:12,0.510,0.0,99.490,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.080,0.060,0.050
27-12 06:00:13,1.0,0.0,0.0,0.556,0.0,99.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.0,0.080,0.060,0.050,0.0,0.0,27-12 06:00:13,1.105,0.0,98.895,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.080,0.060,0.050
27-12 06:00:14,0.0,0.0,0.0,0.549,0.0,99.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.0,0.080,0.060,0.050,0.0,0.0,27-12 06:00:14,0.0,0.0,100.0,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.080,0.060,0.050
27-12 06:00:15,1.0,0.0,0.0,0.0,0.515,99.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.0,0.0,0.080,0.060,0.050,0.0,0.0,27-12 06:00:15,0.0,0.515,99.485,0.0,0.0,0.0,555753472.0,16924672.0,398254080.0,71032832.0,0.080,0.060,0.050
27-12 06:00:16,0.0,0.0,0.0,0.0,1.005,98.492,0.503,0.0,0.0,0.0,12288.0,0.0,2.0,555810816.0,16932864.0,398245888.0,70975488.0,0.0,0.0,0.080,0.060,0.050,0.0,0.0,27-12 06:00:16,0.0,1.010,98.485,0.505,0.0,0.0,555810816.0,16932864.0,398245888.0,70975488.0,0.080,0.060,0.050
27-12 06:00:17,0.0,0.0,0.0,0.508,0.0,99.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.0,0.0,0.160,0.070,0.060,0.0,0.0,27-12 06:00:17,1.010,0.0,98.990,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.160,0.070,0.060
27-12 06:00:18,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.0,0.0,0.160,0.070,0.060,0.0,0.0,27-12 06:00:18,0.0,0.0,100.0,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.160,0.070,0.060
27-12 06:00:19,0.0,0.0,0.0,0.518,1.036,98.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.0,0.0,0.160,0.070,0.060,2610.0,78718.0,27-12 06:00:19,0.518,1.036,98.446,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.160,0.070,0.060
27-12 06:00:20,0.0,0.0,0.0,0.575,0.0,99.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.0,0.0,0.160,0.070,0.060,0.0,0.0,27-12 06:00:20,1.149,0.0,98.851,0.0,0.0,0.0,555798528.0,16932864.0,398254080.0,70979584.0,0.160,0.070,0.060
27-12 06:00:21,0.0,0.0,0.0,1.124,0.562,97.753,0.0,0.0,0.562,0.0,12288.0,0.0,2.0,555798528.0,16941056.0,398245888.0,70979584.0,0.0,0.0,0.160,0.070,0.060,4980.0,150272.0,27-12 06:00:21,1.117,0.559,97.765,0.0,0.0,0.559,555798528.0,16941056.0,398245888.0,70979584.0,0.160,0.070,0.060
27-12 06:00:22,0.0,0.0,0.0,0.578,2.890,96.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555790336.0,16941056.0,398254080.0,70979584.0,0.0,0.0,0.220,0.090,0.060,5280.0,161978.0,27-12 06:00:22,0.581,2.907,96.512,0.0,0.0,0.0,555790336.0,16941056.0,398254080.0,70979584.0,0.220,0.090,0.060
27-12 06:00:23,0.0,0.0,0.0,0.610,0.610,98.171,0.0,0.0,0.610,0.0,0.0,0.0,0.0,555790336.0,16941056.0,398254080.0,70979584.0,0.0,0.0,0.220,0.090,0.060,2490.0,74424.0,27-12 06:00:23,0.0,0.613,98.773,0.0,0.0,0.613,555790336.0,16941056.0,398254080.0,70979584.0,0.220,0.090,0.060
27-12 06:00:24,0.0,0.0,0.0,0.503,2.010,97.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555790336.0,16941056.0,398254080.0,70979584.0,0.0,0.0,0.220,0.090,0.060,5160.0,166358.0,27-12 06:00:24,1.0,2.0,97.0,0.0,0.0,0.0,555790336.0,16941056.0,398254080.0,70979584.0,0.220,0.090,0.060
27-12 06:00:25,1.0,0.0,0.0,0.513,1.026,97.949,0.0,0.0,0.513,0.0,16384.0,0.0,1.0,555786240.0,16941056.0,398258176.0,70979584.0,0.0,0.0,0.220,0.090,0.060,7530.0,228884.0,27-12 06:00:25,0.0,1.031,98.454,0.0,0.0,0.515,555786240.0,16941056.0,398258176.0,70979584.0,0.220,0.090,0.060
27-12 06:00:26,0.0,0.0,0.0,0.503,3.015,95.980,0.0,0.0,0.503,0.0,24576.0,0.0,3.0,555630592.0,16949248.0,398249984.0,71135232.0,0.0,0.0,0.220,0.090,0.060,10020.0,312200.0,27-12 06:00:26,0.503,3.015,95.980,0.0,0.0,0.503,555630592.0,16949248.0,398249984.0,71135232.0,0.220,0.090,0.060
