"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client2CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:40 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:08:48,0.0,0.0,0.0,0.0,0.0,99.500,0.0,0.0,0.500,0.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:48,0.495,0.0,99.010,0.0,0.0,0.495,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:49,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:49,0.503,0.0,99.497,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:50,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:50,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:51,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:51,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:52,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:53,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:54,0.0,0.0,0.0,0.515,0.0,99.485,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:54,0.515,0.0,99.485,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:55,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:55,0.0,0.500,99.500,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:56,0.0,0.0,100.0,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:57,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:57,0.0,0.0,100.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:08:58,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:58,0.0,0.0,100.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:08:59,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158724096.0,26648576.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:59,0.0,0.500,99.500,0.0,0.0,0.0,158724096.0,26648576.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:09:00,0.0,0.0,0.0,0.515,1.031,98.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:09:00,1.026,1.026,97.949,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:09:01,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,16384.0,0.0,1.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:09:01,0.0,0.498,99.502,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:09:02,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:09:02,0.505,0.0,99.495,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:09:03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:09:03,0.500,0.0,99.500,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:09:04,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:09:04,0.508,0.0,99.492,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.070,0.100
28-12 00:09:05,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:05,0.0,0.495,99.505,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:06,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:06,0.505,0.0,99.495,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:07,0.0,0.0,100.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:08,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:08,0.503,0.0,99.497,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:09,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:09,0.500,0.500,99.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:10,1.0,0.0,0.0,0.495,0.0,99.505,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158703616.0,26664960.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:10,0.0,0.0,100.0,0.0,0.0,0.0,158703616.0,26664960.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:11,0.0,0.0,0.0,0.0,0.515,99.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:11,0.0,0.515,99.485,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:12,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:12,0.503,0.0,99.497,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:13,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:13,0.500,0.0,99.500,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:14,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:14,0.503,0.0,99.497,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:15,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158699520.0,26673152.0,602091520.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:15,0.0,0.0,100.0,0.0,0.0,0.0,158699520.0,26673152.0,602091520.0,254500864.0,0.0,0.060,0.090
28-12 00:09:16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:16,0.505,0.0,99.495,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:17,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:17,0.0,0.0,100.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:18,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:18,0.0,0.498,99.502,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:19,0.0,0.0,0.0,0.0,1.005,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:19,0.0,0.508,99.492,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:20,0.500,0.0,99.500,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:21,0.0,0.0,0.0,0.495,0.0,99.010,0.0,0.0,0.495,0.0,12288.0,0.0,2.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:21,0.0,0.0,99.500,0.0,0.0,0.500,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:22,0.0,0.0,100.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:23,0.0,0.0,0.0,0.0,0.508,99.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:23,0.508,0.508,98.985,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:24,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:24,0.0,0.0,100.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:25,0.0,0.0,100.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:26,0.0,0.0,100.0,0.0,0.0,0.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:27,0.0,0.0,100.0,0.0,0.0,0.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:28,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:28,0.0,0.0,100.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:29,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:29,0.500,0.0,99.500,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:30,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:30,0.498,0.0,99.502,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:31,0.0,0.0,0.0,0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:31,0.0,0.508,99.492,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:32,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:32,0.0,0.500,99.500,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:33,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:33,0.503,0.0,99.497,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:34,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:34,0.0,0.0,100.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:35,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:35,0.500,0.0,99.500,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:36,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:36,0.505,0.0,99.495,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:37,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158662656.0,26705920.0,602095616.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:37,0.500,0.0,99.500,0.0,0.0,0.0,158662656.0,26705920.0,602095616.0,254500864.0,0.0,0.060,0.090
28-12 00:09:38,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:38,0.500,0.0,99.500,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:39,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:39,0.0,0.500,99.500,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:40,0.0,0.0,0.0,0.495,0.990,98.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:40,0.498,0.498,99.005,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:41,0.0,0.0,0.0,0.500,1.0,98.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:41,0.990,0.990,98.020,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:42,0.0,0.0,0.0,0.526,0.526,98.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:42,0.0,0.535,99.465,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:43,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:43,0.0,0.0,100.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:44,1.0,0.0,0.0,0.0,0.505,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:44,0.498,0.995,98.507,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:45,0.0,0.0,0.0,0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:45,0.0,0.0,100.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:46,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:46,0.498,0.0,99.502,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:47,2.0,0.0,0.0,0.0,0.488,99.512,0.0,0.0,0.0,0.0,8192.0,0.0,1.0,158642176.0,26722304.0,602099712.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:47,0.0,0.490,99.510,0.0,0.0,0.0,158642176.0,26722304.0,602099712.0,254500864.0,0.0,0.060,0.090
28-12 00:09:48,0.0,0.0,0.0,0.0,0.446,99.107,0.0,0.0,0.446,0.0,4096.0,0.0,1.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:48,0.442,0.885,98.230,0.0,0.0,0.442,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:49,0.0,0.0,0.0,0.585,0.585,98.830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:49,0.0,0.0,100.0,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:50,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:50,0.0,0.0,100.0,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.060,0.090
28-12 00:09:51,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:51,0.985,0.0,99.015,0.0,0.0,0.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.060,0.090
28-12 00:09:52,0.0,0.0,0.0,1.075,0.538,98.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:52,0.546,0.546,98.907,0.0,0.0,0.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.060,0.090
28-12 00:09:53,1.0,0.0,0.0,0.0,0.493,99.507,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158629888.0,26730496.0,602103808.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:53,0.976,0.488,98.537,0.0,0.0,0.0,158629888.0,26730496.0,602103808.0,254500864.0,0.0,0.060,0.090
28-12 00:09:54,0.0,0.0,0.0,1.031,1.031,97.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,0.0,0.060,0.090,0.0,0.0,28-12 00:09:54,0.0,1.042,98.958,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.060,0.090
28-12 00:09:55,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,0.0,0.050,0.090,184.0,0.0,28-12 00:09:55,0.0,0.0,100.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.050,0.090
28-12 00:09:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,0.0,0.050,0.090,184.0,0.0,28-12 00:09:56,0.505,0.0,99.495,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.050,0.090
28-12 00:09:57,0.0,0.0,1.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,0.0,0.050,0.090,458.0,274.0,28-12 00:09:57,0.503,1.005,98.492,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.050,0.090
28-12 00:09:58,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158629888.0,26730496.0,602112000.0,254492672.0,0.0,0.0,0.0,0.050,0.090,0.0,0.0,28-12 00:09:58,0.503,0.0,99.497,0.0,0.0,0.0,158629888.0,26730496.0,602112000.0,254492672.0,0.0,0.050,0.090
28-12 00:09:59,0.0,0.0,0.0,0.0,0.510,99.490,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158621696.0,26738688.0,602103808.0,254500864.0,0.0,0.0,0.0,0.050,0.090,0.0,0.0,28-12 00:09:59,0.0,0.510,99.490,0.0,0.0,0.0,158621696.0,26738688.0,602103808.0,254500864.0,0.0,0.050,0.090
28-12 00:10:00,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.050,0.090,0.0,0.0,28-12 00:10:00,0.503,0.0,99.497,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.050,0.090
28-12 00:10:01,0.0,0.0,0.0,0.508,0.0,98.985,0.0,0.0,0.508,0.0,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.050,0.090,0.0,0.0,28-12 00:10:01,1.010,0.0,98.485,0.0,0.0,0.505,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.050,0.090
