"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client1CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:36 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:08:44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:44,0.0,0.0,100.0,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:45,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:45,0.500,0.0,99.500,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:46,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:46,0.495,0.495,99.010,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:47,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:47,0.505,0.0,99.495,0.0,0.0,0.0,158363648.0,26533888.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:48,0.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158363648.0,26542080.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:48,0.500,0.0,99.500,0.0,0.0,0.0,158363648.0,26542080.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:49,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:49,0.505,0.0,99.495,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:50,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:50,0.0,0.0,100.0,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:51,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:51,0.503,0.0,99.497,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:52,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:52,0.0,0.500,99.500,0.0,0.0,0.0,158355456.0,26542080.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158351360.0,26542080.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:53,0.0,0.0,100.0,0.0,0.0,0.0,158351360.0,26542080.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:54,0.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:54,0.495,0.495,99.010,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:55,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:55,0.500,0.0,99.500,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:56,0.0,0.0,0.0,0.0,0.0,99.500,0.0,0.0,0.500,0.0,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:56,0.0,0.0,99.502,0.0,0.0,0.498,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:57,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:57,0.0,0.0,100.0,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:58,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:58,0.498,0.0,99.502,0.0,0.0,0.0,158343168.0,26550272.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:08:59,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:59,0.0,0.0,100.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:00,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:00,0.513,0.0,99.487,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:01,0.0,0.0,0.0,0.498,0.498,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:01,0.0,0.500,99.500,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:02,0.0,0.0,100.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:03,0.498,0.0,99.502,0.0,0.0,0.0,158334976.0,26558464.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:04,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:04,0.503,0.503,98.995,0.0,0.0,0.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:05,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:05,0.0,0.0,100.0,0.0,0.0,0.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:06,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:06,0.503,0.0,99.497,0.0,0.0,0.0,158326784.0,26566656.0,602009600.0,255062016.0,0.0,0.030,0.050
28-12 00:09:07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26566656.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:07,0.498,0.0,99.502,0.0,0.0,0.0,158322688.0,26566656.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:08,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26566656.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:08,0.500,0.0,99.500,0.0,0.0,0.0,158322688.0,26566656.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:09,0.0,0.0,0.0,0.515,0.0,99.485,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:09,0.515,0.0,99.485,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:10,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:10,0.0,0.500,99.500,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:11,0.0,0.0,0.0,0.0,0.505,98.990,0.0,0.0,0.505,0.0,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:11,0.0,0.0,99.492,0.0,0.0,0.508,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:12,0.0,0.0,100.0,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:13,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:13,0.0,0.500,99.500,0.0,0.0,0.0,158318592.0,26570752.0,602013696.0,255062016.0,0.0,0.030,0.050
28-12 00:09:14,0.0,0.0,0.0,0.0,0.0,99.497,0.503,0.0,0.0,0.0,12288.0,0.0,2.0,158445568.0,26574848.0,602009600.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:14,0.0,0.0,99.500,0.500,0.0,0.0,158445568.0,26574848.0,602009600.0,254935040.0,0.0,0.030,0.050
28-12 00:09:15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:15,0.0,0.503,99.497,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.030,0.050
28-12 00:09:16,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:16,0.498,0.0,99.502,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.030,0.050
28-12 00:09:17,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:17,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.030,0.050
28-12 00:09:18,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:18,0.498,0.0,99.502,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.030,0.050
28-12 00:09:19,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:19,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26574848.0,602013696.0,254935040.0,0.0,0.030,0.050
28-12 00:09:20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:20,0.498,0.0,99.502,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:21,0.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:21,0.500,0.0,99.500,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:22,0.0,0.500,99.500,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:23,0.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:23,0.500,0.0,99.500,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:24,0.0,0.0,100.0,0.0,0.0,0.0,158433280.0,26578944.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:25,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:25,0.498,0.0,99.502,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:26,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:26,0.0,0.503,99.497,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:27,0.0,0.0,100.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:28,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:28,0.0,0.0,100.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:29,0.0,0.500,99.500,0.0,0.0,0.0,158425088.0,26587136.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:30,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:30,0.498,0.0,99.502,0.0,0.0,0.0,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:31,0.0,0.0,0.0,0.995,0.498,98.010,0.0,0.0,0.498,0.0,0.0,0.0,0.0,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:31,0.500,0.500,98.500,0.0,0.0,0.500,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:32,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158425088.0,26595328.0,602017792.0,254926848.0,0.0,0.0,0.0,0.030,0.050,274.0,274.0,28-12 00:09:32,0.0,0.0,100.0,0.0,0.0,0.0,158425088.0,26595328.0,602017792.0,254926848.0,0.0,0.030,0.050
28-12 00:09:33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:33,0.500,0.0,99.500,0.0,0.0,0.0,158416896.0,26595328.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:34,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158412800.0,26595328.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:34,0.0,0.505,99.495,0.0,0.0,0.0,158412800.0,26595328.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:35,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:35,0.498,0.0,99.502,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:36,0.503,0.0,99.497,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:37,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,60.0,60.0,28-12 00:09:37,0.500,0.0,99.500,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:38,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:38,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:39,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:39,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26603520.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:40,0.0,0.0,0.0,0.0,0.490,99.510,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:40,0.0,0.493,99.507,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:41,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:41,0.513,0.513,98.974,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:42,0.0,0.0,0.0,0.0,0.503,98.995,0.0,0.0,0.503,0.0,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:42,0.0,0.505,98.990,0.0,0.0,0.505,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:43,0.0,0.0,0.0,0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:43,1.0,0.500,98.500,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:44,0.0,0.0,0.0,1.031,0.0,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:44,0.521,0.0,99.479,0.0,0.0,0.0,158396416.0,26611712.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:45,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158388224.0,26619904.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:45,0.0,0.0,100.0,0.0,0.0,0.0,158388224.0,26619904.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:46,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158388224.0,26619904.0,602021888.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:46,0.498,0.498,99.005,0.0,0.0,0.0,158388224.0,26619904.0,602021888.0,254935040.0,0.0,0.030,0.050
28-12 00:09:47,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:47,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.030,0.050
28-12 00:09:48,0.0,0.0,0.0,0.498,0.498,98.507,0.0,0.0,0.498,0.0,8192.0,0.0,2.0,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:48,0.498,0.498,98.507,0.0,0.0,0.498,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.030,0.050
28-12 00:09:49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:49,0.508,0.0,99.492,0.0,0.0,0.0,158384128.0,26619904.0,602025984.0,254935040.0,0.0,0.030,0.050
28-12 00:09:50,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158384128.0,26628096.0,602017792.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:50,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26628096.0,602017792.0,254935040.0,0.0,0.030,0.050
28-12 00:09:51,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:51,0.0,0.0,100.0,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.030,0.050
28-12 00:09:52,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:09:52,0.498,0.0,99.502,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.030,0.050
28-12 00:09:53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.0,0.0,0.020,0.050,0.0,0.0,28-12 00:09:53,0.0,0.500,99.500,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.020,0.050
28-12 00:09:54,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.0,0.0,0.020,0.050,0.0,0.0,28-12 00:09:54,0.521,0.0,99.479,0.0,0.0,0.0,158375936.0,26628096.0,602025984.0,254935040.0,0.0,0.020,0.050
28-12 00:09:55,0.0,0.0,0.0,0.510,0.510,98.469,0.0,0.0,0.510,0.0,12288.0,0.0,2.0,158375936.0,26636288.0,602017792.0,254935040.0,0.0,0.0,0.0,0.020,0.050,184.0,0.0,28-12 00:09:55,0.510,0.510,98.469,0.0,0.0,0.510,158375936.0,26636288.0,602017792.0,254935040.0,0.0,0.020,0.050
28-12 00:09:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158367744.0,26636288.0,602025984.0,254935040.0,0.0,0.0,0.0,0.020,0.050,184.0,0.0,28-12 00:09:56,0.0,0.0,100.0,0.0,0.0,0.0,158367744.0,26636288.0,602025984.0,254935040.0,0.0,0.020,0.050
28-12 00:09:57,0.0,0.0,0.0,0.0,0.508,99.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158367744.0,26636288.0,602025984.0,254935040.0,0.0,0.0,0.0,0.020,0.050,184.0,0.0,28-12 00:09:57,0.505,0.505,98.990,0.0,0.0,0.0,158367744.0,26636288.0,602025984.0,254935040.0,0.0,0.020,0.050
